Gender,ExpierenceYears,ExpierenceYearsGermany,SeniorityLevel,Your main technology / programming language,Other technologies/programming languages you use often,Salary,Yearly bonus + stocks in EUR,SalaryYearAgo,Employment status,Сontract duration,Main language at work,CompanySize,LostJobDueToCorona
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,Java,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Middle,Python,"Python, AWS","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(5.0, 30.0]",Senior,"Python, cloud computing ","Python, SQL, AWS, Azure","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,both,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Java,Kotlin,"(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,Haskell,"Python, C/C++, .NET, SQL","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Temporary contract,English,51-100,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,JavScript,"Javascript / Typescript, AWS, Docker","(71750.0, 80000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,JavaScript,Javascript / Typescript,"(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Middle,Ruby,"Kotlin, PHP, Ruby, Java / Scala, SQL, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,Java,"Java / Scala, SQL, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Head,C++,"Python, Javascript / Typescript, Java / Scala, R, SQL, AWS, Google Cloud, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Middle,Python,"SQL, Docker, Apache Spark, Apache Hadoop, Oracle, PostgreSQL, Bash, Apache Impala, Apache Hive","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python (Django),"Python, Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(5.0, 9.0]","(3.0, 5.0]",Middle,C++,Python,"(28799.999, 62000.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,Go,"PHP, Go","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python,"Python, R, SQL","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,Python,"C/C++, AWS, Google Cloud, Docker","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,up to 10,Yes
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,Python,"R, SQL, AWS, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,R,"Python, SQL","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,Spanish,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python,"Python, C/C++, SQL, Google Cloud, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Head,C,"Python, C/C++, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(3.0, 5.0]",Senior,Java,Python,"(80000.0, 115000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,SQL,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Temporary contract,English,1000+,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Head,Python,"Python, Azure, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,Kotlin,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Lead,Python,"Python, R, Spark","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Kotlin,"Kotlin, PHP, Java / Scala, SQL, Go, AWS, Kubernetes","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Head,python,"R, SQL, AWS, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Middle,PowerShell,SQL,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,Python,"Python, Go, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,"python, scala","Python, Java / Scala, SQL, AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,Java,"Javascript / Typescript, .NET, SQL","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"Python, C/C++, Java / Scala, AWS, Azure, spark","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Middle,Python,"SQL, AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,Python,"Javascript / Typescript, Java / Scala, R, Google Cloud, Azure, Kubernetes, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,Sql,"Python, R, SQL","(80000.0, 115000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"Java / Scala, SQL, AWS, Google Cloud","(28799.999, 62000.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Self-employed (freelancer),Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python,"Python, R, SQL, Google Cloud","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,Yes
Male,"(5.0, 9.0]","(5.0, 30.0]",Middle,C,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, MATLAB","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Node,"Python, PHP, SQL","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Python/SQL,"AWS, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Python,"Python, SQL, AWS, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,"php, js, python, docker","SQL, AWS, Azure","(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Lead,Javascript,"Python, Javascript / Typescript, SQL, AWS, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Lead,Java,"Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Middle,"TypeScript, Kotlin","Kotlin, Javascript / Typescript, Rust","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Python ,"Python, Go","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Java,"Kotlin, SQL","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,Embedded,C/C++,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,Russian,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Intern,Python,"Python, SQL, Google Cloud","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Intern,Temporary contract,German,up to 10,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python,"R, SQL, AWS, Google Cloud","(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(2.0, 3.0]",Senior,"JavaScript, TypeScript",PHP,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Middle,Java,Docker,"(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(2.0, 3.0]",Middle,SQL,"Python, Javascript / Typescript, Ruby, AWS","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Lead,"Python, SQL","Python, Javascript / Typescript, SQL, AWS, Google Cloud","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,JavaScript,"Javascript / Typescript, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,Sql ,"Python, R, SQL, Google Cloud","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Junior,.NET,"Python, C/C++, .NET","(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Principal,Java & Distributed Systems Stuff,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,.NET,"Javascript / Typescript, .NET, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Temporary contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,.NET,"Javascript / Typescript, .NET, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Temporary contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,C#,.NET,"(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,"Russian, English",1000+,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Middle,Python,"Python, Javascript / Typescript, SQL, Google Cloud","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Java,"Javascript / Typescript, Java / Scala, SQL, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(9.0, 12.0]","(-0.001, 2.0]",Senior,QA,"Python, SQL","(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Head,Java,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Java,"SQL, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,python,Python,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Middle,Kotlin,"Python, Ruby, Java / Scala, AWS","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Java,"Python, Kotlin, Javascript / Typescript, SQL, Docker","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,Russian,101-1000,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Senior,PHP,"Kotlin, SQL, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Kotlin,"Java / Scala, SQL, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Python,"Python, R","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Python,"Python, Javascript / Typescript, AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,JavaScript,"Javascript / Typescript, SQL, AWS, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,Python,"Python, R, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,TypeScript,"AWS, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,Python,"(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Python,"R, SQL, AWS, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Python,Python,"(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,NodeJS/TS,Javascript / Typescript,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,.NET,"(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,11-50,No
Female,"(12.0, 30.0]","(3.0, 5.0]",Middle,"Angular, TypeScript",Javascript / Typescript,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]","full-time, but 32 hours per week (it was my request, I'm a student)",Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,python,"C/C++, R, SQL","(28799.999, 62000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,up to 10,Yes
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,C++,"Python, C/C++","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Middle,php,"PHP, SQL, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,"Python, Whole Apache Data Science Stack, AWS","Javascript / Typescript, SQL, AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Go,"PHP, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(5.0, 30.0]",Senior,Java,"Python, PHP, Javascript / Typescript, SQL","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Self-employed (freelancer),Unlimited contract,German,up to 10,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Head,Python,"Python, Javascript / Typescript, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,51-100,yes but found a new one with better pay / perks
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Php,"PHP, SQL, Go, AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,Java,"Python, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,Python,"Python, C/C++, SQL, AWS","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Embedded C++,"Python, C/C++","(28799.999, 62000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"Python, SQL, AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Lead,Swift,Java / Scala,"(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,Java,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Junior,Java,Javascript / Typescript,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,Javascript/Typescript,AWS,"(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Middle,Java,"Python, SQL, Perl","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,python,"Javascript / Typescript, Java / Scala, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Linux,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,"Kuberenetes, Openstack","Python, Go, Kubernetes, Docker, Openstack","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Java,Kotlin,"(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,C#,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python ,"Python, SQL, Google Cloud","(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,Kotlin,"Python, Java / Scala, SQL, AWS","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Lead,NodeJS,"Python, Javascript / Typescript, SQL, AWS, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Middle,"Python, Pytorch","Python, AWS, Google Cloud, Docker","(28799.999, 62000.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,C++,"Python, C/C++, Javascript / Typescript, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python/NLP,"Python, AWS, Google Cloud, Kubernetes, Docker","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Java,"Java / Scala, Google Cloud, Kubernetes","(71750.0, 80000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,Python,"Python, Azure","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Javascript,"Python, Javascript / Typescript, Go","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,c++,"Python, C/C++, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Middle,Python,"Python, SQL, AWS, Docker","(28799.999, 62000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Middle,Python,"Python, C/C++, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,Python,"Python, SQL, Azure, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
